date,location,event,participants_on_record,source_urls,notes,deep_search_event,deep_search_notes
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1511 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1512 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1513 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1514 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1515 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1516 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1517 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1518 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1519 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1520 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1521 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1522 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1523 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1524 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1525 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1526 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1527 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1528 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1529 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1530 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1531 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1532 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1533 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1534 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1535 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1536 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1537 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1538 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1539 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1540 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1541 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1542 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1543 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1544 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1545 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1546 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1547 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1548 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1549 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1550 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1551 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1552 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1553 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1554 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1555 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1556 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1557 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1558 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1559 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1560 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1561 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1562 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1563 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1564 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1565 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1566 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1567 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1568 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1569 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1570 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1571 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1572 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1573 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1574 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1575 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1576 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
2024-01,"SDNY Docket (Giuffre v. Maxwell, 15-cv-7433)",ECF 1577 – (Post‑unsealing entry; exact title TBD),U.S. District Court SDNY,https://www.courtlistener.com/docket/4310254/giuffre-v-maxwell/,Sequential placeholder; replace with direct entry permalink and verified title once confirmed.,pending,"Confirm filer (party/court), document type, filing time, and PDF link/filename; note any sealing/redaction."
